131JourneyDataExtract10Oct2018-16Oct2018.csv,Jan25th2019,10:49:31am,26.88MB,CSVfile
132JourneyDataExtract17Oct2018-23Oct2018.csv,Jan25th2019,10:49:54am,28.23MB,CSVfile
133JourneyDataExtract24Oct2018-30Oct2018.csv,Jan25th2019,10:52:08am,22.84MB,CSVfile
134JourneyDataExtract31Oct2018-06Nov2018.csv,Jun10th2020,11:18:43am,23.91MB,CSVfile
135JourneyDataExtract07Nov2018-13Nov2018.csv,Jan25th2019,10:52:50am,21.48MB,CSVfile
136JourneyDataExtract14Nov2018-20Nov2018.csv,Jan25th2019,10:53:09am,18.97MB,CSVfile
137JourneyDataExtract21Nov2018-27Nov2018.csv,Jan25th2019,10:53:28am,18.80MB,CSVfile
138JourneyDataExtract28Nov2018-04Dec2018.csv,Jan25th2019,10:53:55am,19.41MB,CSVfile
139JourneyDataExtract05Dec2018-11Dec2018.csv,Jan25th2019,10:54:12am,17.72MB,CSVfile
13JourneyDataExtract06Jul2016-12Jul2016.csv,Aug24th2016,03:48:11pm,29.90MB,CSVfile
13aJourneyDataExtract13Dec15-24Dec15.csv,Jan14th2016,05:04:20pm,28.98MB,CSVfile
13bJourneyDataExtract25Dec15-09Jan16.csv,Jan14th2016,05:04:30pm,30.06MB,CSVfile
140JourneyDataExtract12Dec2018-18Dec2018.csv,Jan25th2019,10:54:36am,17.16MB,CSVfile
141JourneyDataExtract19Dec2018-25Dec2018.csv,Jan25th2019,10:55:07am,15.63MB,CSVfile
142JourneyDataExtract26Dec2018-01Jan2019.csv,Jan25th2019,10:55:23am,11.29MB,CSVfile
143JourneyDataExtract02Jan2019-08Jan2019.csv,Jan25th2019,10:55:38am,17.28MB,CSVfile
144JourneyDataExtract09Jan2019-15Jan2019.csv,Jan25th2019,10:55:56am,20.38MB,CSVfile
145JourneyDataExtract16Jan2019-22Jan2019.csv,Apr2nd2019,01:56:21pm,19.15MB,CSVfile
146JourneyDataExtract23Jan2019-29Jan2019.csv,Apr2nd2019,01:56:40pm,18.07MB,CSVfile
147JourneyDataExtract30Jan2019-05Feb2019.csv,Apr2nd2019,01:56:58pm,16.16MB,CSVfile
148JourneyDataExtract06Feb2019-12Feb2019.csv,Apr2nd2019,01:57:13pm,18.60MB,CSVfile
149JourneyDataExtract13Feb2019-19Feb2019.csv,Apr2nd2019,01:57:31pm,22.29MB,CSVfile
14JourneyDataExtract13Jul2016-19Jul2016.csv,Aug24th2016,03:48:17pm,34.98MB,CSVfile
150JourneyDataExtract20Feb2019-26Feb2019.csv,Apr2nd2019,01:57:49pm,25.45MB,CSVfile
151JourneyDataExtract27Feb2019-05Mar2019.csv,Apr2nd2019,01:58:12pm,21.59MB,CSVfile
152JourneyDataExtract06Mar2019-12Mar2019.csv,Apr2nd2019,01:58:36pm,18.70MB,CSVfile
153JourneyDataExtract13Mar2019-19Mar2019.csv,Apr2nd2019,01:58:55pm,19.37MB,CSVfile
154JourneyDataExtract20Mar2019-26Mar2019.csv,Jun17th2019,12:08:57pm,24.87MB,CSVfile
155JourneyDataExtract27Mar2019-02Apr2019.csv,Jun17th2019,12:09:19pm,25.13MB,CSVfile
156JourneyDataExtract03Apr2019-09Apr2019.csv,Jun17th2019,12:09:40pm,20.38MB,CSVfile
157JourneyDataExtract10Apr2019-16Apr2019.csv,Jun17th2019,12:09:59pm,23.32MB,CSVfile
158JourneyDataExtract17Apr2019-23Apr2019.csv,Jun17th2019,12:11:07pm,30.99MB,CSVfile
159JourneyDataExtract24Apr2019-30Apr2019.csv,Jun17th2019,12:11:32pm,25.88MB,CSVfile
15JourneyDataExtract20Jul2016-26Jul2016.csv,Aug24th2016,03:48:23pm,35.58MB,CSVfile
160JourneyDataExtract01May2019-07May2019.csv,Jun17th2019,12:11:50pm,23.96MB,CSVfile
161JourneyDataExtract08May2019-14May2019.csv,Jun17th2019,12:12:09pm,26.19MB,CSVfile
162JourneyDataExtract15May2019-21May2019.csv,Jun17th2019,12:12:28pm,28.87MB,CSVfile
163JourneyDataExtract22May2019-28May2019.csv,Jun17th2019,12:12:47pm,29.17MB,CSVfile
164JourneyDataExtract29May2019-04Jun2019.csv,Jun17th2019,12:13:14pm,30.60MB,CSVfile
165JourneyDataExtract05Jun2019-11Jun2019.csv,Jun17th2019,12:13:34pm,24.66MB,CSVfile
166JourneyDataExtract12Jun2019-18Jun2019.csv,Aug6th2019,11:27:36am,25.08MB,CSVfile
167JourneyDataExtract19Jun2019-25Jun2019.csv,Aug6th2019,11:27:55am,30.64MB,CSVfile
168JourneyDataExtract26Jun2019-02Jul2019.csv,Aug6th2019,11:28:15am,33.22MB,CSVfile
169JourneyDataExtract03Jul2019-09Jul2019.csv,Aug6th2019,11:28:31am,33.23MB,CSVfile
16JourneyDataExtract27Jul2016-02Aug2016.csv,Aug24th2016,03:48:30pm,32.36MB,CSVfile
170JourneyDataExtract10Jul2019-16Jul2019.csv,Aug6th2019,11:28:47am,32.87MB,CSVfile
171JourneyDataExtract17Jul2019-23Jul2019.csv,Aug6th2019,11:29:05am,30.34MB,CSVfile
172JourneyDataExtract24Jul2019-30Jul2019.csv,Aug6th2019,11:29:22am,27.87MB,CSVfile
173JourneyDataExtract31Jul2019-06Aug2019.csv,Aug30th2019,10:53:58am,31.72MB,CSVfile
174JourneyDataExtract07Aug2019-13Aug2019.csv,Aug30th2019,10:55:25am,28.20MB,CSVfile
175JourneyDataExtract14Aug2019-20Aug2019.csv,Aug30th2019,10:55:36am,24.85MB,CSVfile
176JourneyDataExtract21Aug2019-27Aug2019.csv,Aug30th2019,10:55:47am,29.61MB,CSVfile
177JourneyDataExtract28Aug2019-03Sep2019.csv,Jan8th2020,03:03:42pm,29.54MB,CSVfile
178JourneyDataExtract04Sep2019-10Sep2019.csv,Jan8th2020,03:03:58pm,27.06MB,CSVfile
179JourneyDataExtract11Sep2019-17Sep2019.csv,Jan8th2020,03:04:12pm,30.36MB,CSVfile
17JourneyDataExtract03Aug2016-09Aug2016.csv,Aug24th2016,03:48:37pm,34.00MB,CSVfile
180JourneyDataExtract18Sep2019-24Sep2019.csv,Jan8th2020,03:10:57pm,27.44MB,CSVfile
181JourneyDataExtract25Sep2019-01Oct2019.csv,Jan8th2020,03:11:10pm,22.10MB,CSVfile
182JourneyDataExtract02Oct2019-08Oct2019.csv,Jan8th2020,03:11:22pm,24.95MB,CSVfile
183JourneyDataExtract09Oct2019-15Oct2019.csv,Jan8th2020,03:11:33pm,21.47MB,CSVfile
184JourneyDataExtract16Oct2019-22Oct2019.csv,Jan8th2020,03:11:44pm,23.43MB,CSVfile
185JourneyDataExtract23Oct2019-29Oct2019.csv,Jan8th2020,03:11:55pm,21.94MB,CSVfile
186JourneyDataExtract30Oct2019-05Nov2019.csv,Jan8th2020,03:12:06pm,21.80MB,CSVfile
187JourneyDataExtract06Nov2019-12Nov2019.csv,Jan8th2020,03:12:17pm,20.85MB,CSVfile
188JourneyDataExtract13Nov2019-19Nov2019.csv,Jan8th2020,03:12:27pm,20.86MB,CSVfile
